,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf,param_clf__C,param_reduce_dim,param_reduce_dim__n_components,param_vect__analyzer,param_vect__min_df,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,32.441148948669436,2.3375016670919737,7.910817241668701,0.7939735932669567,LinearSVC(C=1),1,TruncatedSVD(),50,<function stem_rmv_punc at 0x7f3fb586ff70>,3,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': TruncatedSVD(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 3}",0.9683210137275607,0.9662090813093981,0.9619450317124736,0.96723044397463,0.9566596194503171,0.9640730380348759,0.004291022643676761,14
1,35.62539458274841,2.0314866714786897,8.76231632232666,1.1654142723072376,LinearSVC(C=1),1,TruncatedSVD(),50,<function stem_rmv_punc at 0x7f3fb586ff70>,5,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': TruncatedSVD(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 5}",0.9693769799366421,0.9683210137275607,0.9661733615221987,0.9651162790697675,0.9545454545454546,0.9647066177603246,0.005299896953651613,13
2,2.2966044902801515,0.09976948096755164,0.16728672981262208,0.010940344124267549,LinearSVC(C=1),1,TruncatedSVD(),50,<function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>,3,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': TruncatedSVD(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>, 'vect__min_df': 3}",0.9714889123548046,0.9746568109820486,0.9682875264270613,0.9735729386892178,0.9577167019027484,0.969144578071176,0.006112640737064834,9
3,2.2956597805023193,0.17639006978563468,0.16392779350280762,0.015859029218850906,LinearSVC(C=1),1,TruncatedSVD(),50,<function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>,5,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': TruncatedSVD(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>, 'vect__min_df': 5}",0.9704329461457233,0.9693769799366421,0.9682875264270613,0.9735729386892178,0.9661733615221987,0.9695687505441686,0.002448972623504857,7
4,9.872379493713378,2.5640601874936175,8.948205518722535,0.8554022853991754,LinearSVC(C=1),1,NMF(),50,<function stem_rmv_punc at 0x7f3fb586ff70>,3,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': NMF(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 3}",0.9524815205913411,0.9472016895459345,0.952431289640592,0.9513742071881607,0.9439746300211417,0.9494926673974339,0.0033706454007806637,22
5,6.953329610824585,1.4093929543592467,8.926674365997314,1.0196009494718545,LinearSVC(C=1),1,NMF(),50,<function stem_rmv_punc at 0x7f3fb586ff70>,5,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': NMF(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 5}",0.9482576557550159,0.9577613516367476,0.9386892177589852,0.9471458773784355,0.9429175475687104,0.9469543300195788,0.0063739274836343285,23
6,9.025021696090699,1.6584930266587374,0.19456944465637208,0.013004002283331612,LinearSVC(C=1),1,NMF(),50,<function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>,3,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': NMF(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>, 'vect__min_df': 3}",0.9429778247096093,0.9461457233368532,0.9355179704016914,0.9418604651162791,0.9344608879492601,0.9401925743027386,0.004487395973247376,28
7,7.7498596668243405,1.3063354532847922,0.1815180778503418,0.012714946916610766,LinearSVC(C=1),1,NMF(),50,<function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>,5,,,"{'clf': LinearSVC(C=1), 'clf__C': 1, 'reduce_dim': NMF(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>, 'vect__min_df': 5}",0.9503695881731784,0.9366420274551215,0.9513742071881607,0.9418604651162791,0.9513742071881607,0.94632409902418,0.006017303464552982,25
8,0.1745180606842041,0.010525766234285262,8.602636051177978,0.7399703435009649,"LogisticRegression(C=10, penalty='l1', solver='liblinear')",10,TruncatedSVD(n_components=50),50,<function stem_rmv_punc at 0x7f3fb586ff70>,3,l1,liblinear,"{'clf': LogisticRegression(C=10, penalty='l1', solver='liblinear'), 'clf__C': 10, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'reduce_dim': TruncatedSVD(n_components=50), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 3}",0.9693769799366421,0.9683210137275607,0.9693446088794926,0.9756871035940803,0.9661733615221987,0.9697806135319949,0.003174345401530767,6
9,0.17723336219787597,0.009362490729904152,8.987862730026245,0.9259282148973241,"LogisticRegression(C=10, penalty='l1', solver='liblinear')",10,TruncatedSVD(n_components=50),50,<function stem_rmv_punc at 0x7f3fb586ff70>,5,l1,liblinear,"{'clf': LogisticRegression(C=10, penalty='l1', solver='liblinear'), 'clf__C': 10, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'reduce_dim': TruncatedSVD(n_components=50), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 5}",0.9704329461457233,0.9725448785638859,0.9735729386892178,0.9735729386892178,0.9608879492600423,0.9702023302696174,0.004796257124495895,5
10,0.19341011047363282,0.00599531493517437,0.14537854194641114,0.008307378179493804,"LogisticRegression(C=10, penalty='l1', solver='liblinear')",10,TruncatedSVD(n_components=50),50,<function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>,3,l1,liblinear,"{'clf': LogisticRegression(C=10, penalty='l1', solver='liblinear'), 'clf__C': 10, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'reduce_dim': TruncatedSVD(n_components=50), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>, 'vect__min_df': 3}",0.9746568109820486,0.9746568109820486,0.9756871035940803,0.9809725158562368,0.9704016913319239,0.9752749865492676,0.0033806794879608503,1
11,0.18751535415649415,0.012588610888492599,0.14543576240539552,0.013903899230846856,"LogisticRegression(C=10, penalty='l1', solver='liblinear')",10,TruncatedSVD(n_components=50),50,<function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>,5,l1,liblinear,"{'clf': LogisticRegression(C=10, penalty='l1', solver='liblinear'), 'clf__C': 10, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'reduce_dim': TruncatedSVD(n_components=50), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc_nonlemmatize at 0x7f3f9df5f160>, 'vect__min_df': 5}",0.9725448785638859,0.9746568109820486,0.9735729386892178,0.9830866807610994,0.9714587737843552,0.9750640165561213,0.004149604853425386,2
12,0.1537315845489502,0.004434576411391612,8.793249034881592,1.2664376655812393,"LogisticRegression(C=10, penalty='l1', solver='liblinear')",10,NMF(),50,<function stem_rmv_punc at 0x7f3fb586ff70>,3,l1,liblinear,"{'clf': LogisticRegression(C=10, penalty='l1', solver='liblinear'), 'clf__C': 10, 'clf__penalty': 'l1', 'clf__solver': 'liblinear', 'reduce_dim': NMF(), 'reduce_dim__n_components': 50, 'vect__analyzer': <function stem_rmv_punc at 0x7f3fb586ff70>, 'vect__min_df': 3}",0.9662090813093981,0.9577613516367476,0.9630021141649049,0.9640591966173362,0.9619450317124736,0.9625953550881722,0.0027984928812612793,16
